,Date,Manner_of_Death,Armed,Age,Gender,Race,State,Signs_of_Mental_Illness,Threat_Level,Flee,Body_Camera
1634,29/08/16,shot and Tasered,knife,56.0,M,W,CA,False,attack,Not fleeing,False
1635,29/08/16,shot,gun,35.0,F,W,AZ,False,attack,Not fleeing,False
1638,30/08/16,shot,unarmed,22.0,M,B,FL,False,undetermined,Not fleeing,False
1639,30/08/16,shot,gun,59.0,M,W,TX,False,attack,Other,False
1640,30/08/16,shot and Tasered,knife,36.0,M,W,TX,False,other,Not fleeing,False
1641,31/08/16,shot,gun,21.0,M,W,CO,False,attack,Foot,False
1642,31/08/16,shot,vehicle,38.0,M,W,MO,False,other,Car,False
1643,1/9/2016,shot,vehicle,60.0,M,W,OH,True,other,Not fleeing,False
1644,1/9/2016,shot,gun,18.0,M,W,KS,False,other,Car,True
1645,1/9/2016,shot,gun,23.0,M,H,CA,False,other,Foot,False
1647,2/9/2016,shot,gun,38.0,M,H,NM,False,attack,Foot,True
1649,2/9/2016,shot,glass shard,22.0,M,W,IL,False,other,Not fleeing,False
1650,2/9/2016,shot,gun,38.0,M,B,MO,False,attack,Other,False
1651,3/9/2016,shot,undetermined,25.0,M,B,NJ,False,undetermined,Foot,False
1652,3/9/2016,shot,undetermined,25.0,M,W,WA,False,undetermined,Not fleeing,False
1653,3/9/2016,shot,gun,36.0,M,W,IL,False,undetermined,Other,False
1656,4/9/2016,shot,knife,44.0,M,H,CO,True,other,Not fleeing,False
1657,5/9/2016,shot,gun,36.0,M,B,TX,False,attack,Car,False
1658,5/9/2016,shot,gun,35.0,M,H,TX,False,other,Not fleeing,False
1659,6/9/2016,shot,vehicle,25.0,M,W,NE,False,other,Other,False
1661,6/9/2016,shot,undetermined,31.0,M,H,AZ,False,undetermined,Car,False
1662,6/9/2016,shot,gun,70.0,M,W,TN,False,other,Not fleeing,True
1663,6/9/2016,shot,sword,25.0,M,W,AZ,True,attack,Not fleeing,False
1664,7/9/2016,shot,knife,55.0,M,B,GA,False,attack,Not fleeing,False
1665,7/9/2016,shot,undetermined,35.0,M,W,FL,False,undetermined,Not fleeing,False
1666,7/9/2016,shot,gun,25.0,M,B,MI,False,attack,Not fleeing,False
1667,8/9/2016,shot,gun,32.0,M,W,FL,False,attack,Not fleeing,False
1668,8/9/2016,shot,toy weapon,38.0,M,H,CA,False,attack,Not fleeing,False
1669,9/9/2016,shot,gun,32.0,M,H,TN,False,attack,Not fleeing,False
1670,9/9/2016,shot,unknown weapon,64.0,M,W,WA,True,other,Not fleeing,False
1671,9/9/2016,shot,knife,55.0,M,B,FL,False,other,Not fleeing,False
1672,10/9/2016,shot,toy weapon,69.0,M,W,WV,True,other,Not fleeing,True
1673,10/9/2016,shot,gun,37.0,M,W,CO,False,attack,Not fleeing,True
1674,11/9/2016,shot,motorcycle,31.0,M,B,DC,False,attack,Other,False
1676,12/9/2016,shot,knife,25.0,M,B,IA,False,attack,Not fleeing,False
1677,12/9/2016,shot,undetermined,25.0,M,H,CA,False,undetermined,Car,False
1678,14/09/16,shot,toy weapon,13.0,M,B,OH,False,other,Foot,False
1679,15/09/16,shot,gun,32.0,M,H,AZ,False,other,Other,False
1680,15/09/16,shot and Tasered,gun,34.0,M,W,TX,False,attack,Foot,False
1681,15/09/16,shot,gun,69.0,M,W,FL,True,other,Not fleeing,False
1683,16/09/16,shot and Tasered,unarmed,40.0,M,B,OK,False,undetermined,Not fleeing,False
1684,16/09/16,shot,unarmed,29.0,M,N,VT,False,undetermined,Foot,True
1685,16/09/16,shot,knife,29.0,M,W,KY,False,attack,Not fleeing,False
1686,17/09/16,shot,hatchet,42.0,M,W,CA,False,other,Not fleeing,False
1687,17/09/16,shot,gun,25.0,M,B,PA,False,attack,Foot,False
1688,17/09/16,shot,toy weapon,45.0,M,W,AL,False,attack,Other,True
1689,17/09/16,shot,gun,55.0,M,W,NC,True,attack,Not fleeing,False
1690,17/09/16,shot,knife,22.0,M,O,MN,False,attack,Not fleeing,False
1691,18/09/16,shot,gun,61.0,M,B,OH,False,other,Not fleeing,False
1692,19/09/16,shot,gun,46.0,F,W,TX,True,attack,Not fleeing,True
1693,19/09/16,shot,unknown weapon,30.0,M,W,UT,True,other,Not fleeing,False
1694,19/09/16,shot,gun,56.0,M,W,TX,True,attack,Not fleeing,False
1695,20/09/16,shot,gun,35.0,M,W,TN,False,other,Car,True
1696,20/09/16,shot,gun,22.0,M,W,FL,True,attack,Not fleeing,False
1697,20/09/16,shot,unknown weapon,23.0,M,W,CT,False,other,Not fleeing,False
1698,20/09/16,shot,gun,43.0,M,B,NC,False,other,Not fleeing,True
1699,20/09/16,shot,gun,43.0,M,W,TN,False,attack,Not fleeing,False
1700,20/09/16,shot,gun,49.0,M,W,CO,False,other,Foot,False
1701,21/09/16,shot,unarmed,23.0,M,W,NE,False,undetermined,Not fleeing,False
1702,23/09/16,shot,undetermined,41.0,M,W,CA,False,attack,Foot,False
1703,23/09/16,shot,vehicle,33.0,M,B,MD,False,other,Not fleeing,True
1704,23/09/16,shot,gun,30.0,M,H,TX,False,other,Foot,False
1705,25/09/16,shot,gun,25.0,M,W,NH,True,other,Not fleeing,False
1706,26/09/16,shot,gun,52.0,M,W,ID,False,attack,Other,False
1707,26/09/16,shot,gun,32.0,M,W,AR,True,other,Not fleeing,False
1708,26/09/16,shot,gun,46.0,M,W,TX,False,attack,Not fleeing,True
1709,26/09/16,shot,gun,48.0,M,W,MN,True,other,Not fleeing,True
1710,27/09/16,shot,unarmed,38.0,M,B,CA,True,attack,Not fleeing,True
1711,27/09/16,shot,vehicle,26.0,M,W,AZ,False,other,Car,False
1712,28/09/16,shot,undetermined,32.0,M,B,PA,False,attack,Not fleeing,False
1713,28/09/16,shot,knife,28.0,M,H,GA,False,attack,Not fleeing,True
1714,29/09/16,shot,gun,53.0,M,W,AZ,False,attack,Not fleeing,True
1716,30/09/16,shot,undetermined,18.0,M,B,NJ,False,undetermined,Not fleeing,False
1717,30/09/16,shot,gun,32.0,M,B,SC,False,attack,Foot,False
1718,30/09/16,shot,gun,37.0,M,W,MI,False,attack,Other,False
1719,30/09/16,shot,undetermined,18.0,M,B,NJ,False,undetermined,Not fleeing,False
1720,30/09/16,shot,gun,20.0,M,B,OH,False,other,Foot,False
1721,1/10/2016,shot,gun,28.0,M,W,WV,False,attack,Foot,False
1722,1/10/2016,shot,gun,18.0,M,B,CA,False,undetermined,Foot,True
1723,2/10/2016,shot,toy weapon,16.0,M,H,CA,True,attack,Not fleeing,True
1724,2/10/2016,shot,unknown weapon,36.0,M,B,IL,False,other,Not fleeing,False
1725,3/10/2016,shot,gun,57.0,M,W,MA,False,attack,Not fleeing,False
1726,3/10/2016,shot,gun,49.0,M,W,NJ,False,other,Not fleeing,False
1727,4/10/2016,shot,brick,31.0,M,H,FL,False,attack,Foot,False
1728,4/10/2016,shot,gun,26.0,M,W,AR,False,attack,Not fleeing,False
1729,4/10/2016,shot,gun,51.0,M,W,MI,True,other,Not fleeing,False
1730,5/10/2016,shot,machete,28.0,M,W,CO,True,other,Not fleeing,False
1731,5/10/2016,shot,gun,35.0,M,W,SC,False,attack,Car,False
1733,7/10/2016,shot,knife,36.0,M,W,IN,False,other,Not fleeing,False
1734,7/10/2016,shot,gun,42.0,M,W,AL,False,attack,Not fleeing,False
1736,7/10/2016,shot,toy weapon,49.0,M,W,AR,False,other,Not fleeing,False
1737,8/10/2016,shot,knife,62.0,M,W,IN,False,other,Not fleeing,False
1738,8/10/2016,shot,knife,21.0,M,H,WA,True,other,Not fleeing,False
1740,8/10/2016,shot,knife,53.0,F,W,CA,False,attack,Not fleeing,False
1741,9/10/2016,shot,gun,41.0,M,B,NY,False,attack,Not fleeing,False
1742,9/10/2016,shot,gun,40.0,M,W,AZ,True,other,Car,False
1744,10/10/2016,shot,undetermined,27.0,M,H,CA,True,other,Not fleeing,False
1746,10/10/2016,shot,vehicle,26.0,M,W,OH,False,other,Car,False
1747,11/10/2016,shot,knife,44.0,M,A,WA,False,other,Not fleeing,False
1748,11/10/2016,shot,knife,30.0,M,W,CA,False,other,Not fleeing,False
1749,12/10/2016,shot,gun,31.0,M,W,LA,False,attack,Not fleeing,False
1750,12/10/2016,shot,gun,33.0,M,B,MA,False,attack,Not fleeing,False
1751,12/10/2016,shot,gun,22.0,M,W,KY,False,attack,Not fleeing,False
1754,13/10/16,shot,gun,38.0,M,W,WA,False,other,Not fleeing,False
1755,14/10/16,shot,baseball bat,23.0,M,W,TX,False,attack,Not fleeing,False
1756,14/10/16,shot,gun,24.0,M,H,TX,False,attack,Not fleeing,False
1757,14/10/16,shot,gun,26.0,M,W,CA,True,attack,Not fleeing,False
1759,16/10/16,shot,toy weapon,26.0,F,W,TX,True,attack,Not fleeing,False
1760,16/10/16,shot and Tasered,metal rake,32.0,M,W,CA,True,attack,Not fleeing,False
1761,17/10/16,shot,sword,50.0,M,H,FL,True,other,Not fleeing,False
1762,17/10/16,shot,gun,17.0,M,W,AR,True,attack,Foot,False
1763,17/10/16,shot and Tasered,knife,39.0,M,W,FL,True,other,Not fleeing,False
1764,18/10/16,shot,gun,28.0,M,B,MI,False,attack,Not fleeing,True
1765,18/10/16,shot,baseball bat,66.0,F,B,NY,True,attack,Not fleeing,False
1766,18/10/16,shot,gun,42.0,M,H,OK,False,attack,Not fleeing,False
1767,18/10/16,shot,gun,34.0,M,W,KY,False,attack,Not fleeing,False
1768,19/10/16,shot,vehicle,38.0,M,W,OH,False,undetermined,Car,False
1770,19/10/16,shot,undetermined,28.0,M,H,NV,False,attack,Car,False
1771,20/10/16,shot,gun,29.0,M,W,FL,False,attack,Not fleeing,False
1773,21/10/16,shot,gun,23.0,F,N,WA,True,other,Not fleeing,False
1774,22/10/16,shot,unknown weapon,21.0,M,W,AL,True,other,Not fleeing,False
1775,23/10/16,shot,toy weapon,45.0,M,W,MN,False,attack,Not fleeing,False
1776,23/10/16,shot,gun,38.0,M,W,KY,False,attack,Not fleeing,False
1777,23/10/16,shot,gun,40.0,M,B,CO,False,attack,Not fleeing,False
1778,24/10/16,shot,gun,19.0,M,B,MO,False,attack,Car,False
1779,25/10/16,shot,toy weapon,46.0,M,B,AR,False,other,Not fleeing,False
1780,25/10/16,shot,toy weapon,25.0,M,W,MD,True,attack,Not fleeing,False
1781,25/10/16,shot,toy weapon,25.0,F,W,MD,False,attack,Not fleeing,False
1782,25/10/16,shot,knife,37.0,M,W,CA,True,other,Not fleeing,False
1783,26/10/16,shot,gun,25.0,M,B,TX,False,other,Not fleeing,False
1784,26/10/16,shot and Tasered,unarmed,36.0,M,W,OK,False,attack,Not fleeing,False
1785,27/10/16,shot,gun,32.0,M,W,MT,True,other,Not fleeing,False
1786,27/10/16,shot,gun and knife,33.0,M,B,TX,False,other,Not fleeing,False
1787,27/10/16,shot,undetermined,24.0,M,H,GA,False,attack,Foot,False
1788,28/10/16,shot,gun,37.0,M,W,MN,False,attack,Other,False
1789,28/10/16,shot,gun,38.0,M,B,CA,True,attack,Not fleeing,False
1790,28/10/16,shot,knife,45.0,M,A,OH,True,attack,Not fleeing,False
1791,30/10/16,shot,knife,31.0,M,B,MA,True,other,Not fleeing,False
1792,30/10/16,shot,vehicle,34.0,M,W,AZ,False,other,Car,False
1793,30/10/16,shot,gun,23.0,M,H,TX,False,attack,Not fleeing,False
1795,31/10/16,shot,vehicle,39.0,F,B,CA,True,attack,Car,False
1796,31/10/16,shot,knife,55.0,M,H,CA,False,attack,Not fleeing,False
1797,31/10/16,shot,gun,31.0,F,W,OH,False,attack,Other,False
1798,1/11/2016,shot,gun,76.0,M,W,NV,False,other,Not fleeing,False
1799,2/11/2016,shot,gun,59.0,M,W,LA,True,attack,Not fleeing,True
1800,2/11/2016,shot,undetermined,40.0,M,W,UT,False,undetermined,Other,False
1801,3/11/2016,shot,gun,23.0,M,B,NC,False,attack,Not fleeing,False
1804,4/11/2016,shot,undetermined,26.0,M,H,CA,False,undetermined,Not fleeing,False
1805,4/11/2016,shot,gun,35.0,M,H,NY,True,attack,Other,False
1806,5/11/2016,shot,knife,49.0,M,W,FL,True,other,Not fleeing,False
1807,5/11/2016,shot,vehicle,36.0,M,W,OK,False,other,Car,False
1808,5/11/2016,shot,gun,56.0,M,W,WV,False,attack,Not fleeing,False
1810,5/11/2016,shot,gun,34.0,M,W,TX,False,other,Other,True
1811,6/11/2016,shot and Tasered,undetermined,33.0,M,H,CA,False,undetermined,Not fleeing,False
1812,6/11/2016,shot,gun,43.0,M,W,SC,True,attack,Not fleeing,False
1813,6/11/2016,shot and Tasered,vehicle,43.0,M,W,KY,False,undetermined,Car,False
1814,6/11/2016,shot,metal pipe,31.0,M,W,NJ,False,other,Foot,False
1815,6/11/2016,shot,vehicle,17.0,M,W,AL,False,other,Car,False
1816,6/11/2016,shot,hammer,32.0,M,W,WV,True,other,Not fleeing,False
1817,7/11/2016,shot,gun,31.0,M,B,PA,False,attack,Other,False
1818,8/11/2016,shot and Tasered,unarmed,19.0,M,W,KS,False,attack,Car,False
1819,8/11/2016,shot,gun,23.0,M,H,CO,False,attack,Other,False
1820,8/11/2016,shot,vehicle,26.0,M,W,OH,False,attack,Car,False
1821,8/11/2016,shot,gun,45.0,M,H,CA,False,attack,Not fleeing,False
1822,9/11/2016,shot,gun,36.0,M,W,AZ,False,attack,Not fleeing,False
1824,10/11/2016,shot,gun,53.0,M,W,FL,False,attack,Not fleeing,False
1826,11/11/2016,shot,vehicle,24.0,M,W,CO,False,attack,Car,False
1829,12/11/2016,shot,gun,40.0,M,W,AK,False,attack,Not fleeing,False
1830,12/11/2016,shot,gun,29.0,M,H,AZ,False,attack,Car,False
1832,13/11/16,shot,gun,22.0,M,H,CA,False,attack,Not fleeing,True
1833,13/11/16,shot,gun,21.0,M,H,OK,False,attack,Not fleeing,False
1834,15/11/16,shot,vehicle,25.0,M,B,PA,False,other,Car,False
1835,15/11/16,shot,gun,37.0,M,W,TX,False,attack,Not fleeing,False
1837,16/11/16,shot,machete,37.0,M,H,CA,False,other,Not fleeing,False
1838,16/11/16,shot,gun,56.0,M,W,CA,False,other,Not fleeing,False
1839,18/11/16,shot and Tasered,gun,35.0,M,W,FL,True,other,Not fleeing,False
1840,18/11/16,shot and Tasered,machete,25.0,M,B,FL,True,other,Not fleeing,False
1841,18/11/16,shot,gun,25.0,M,B,GA,False,attack,Not fleeing,False
1843,18/11/16,shot,gun,26.0,M,B,IL,False,attack,Not fleeing,False
1844,19/11/16,shot,vehicle,29.0,M,H,CA,False,attack,Foot,True
1845,19/11/16,shot and Tasered,knife,15.0,M,A,CA,False,other,Foot,True
1847,19/11/16,shot,baton,21.0,M,B,NY,True,attack,Not fleeing,False
1848,20/11/16,shot,gun,24.0,M,H,TX,False,attack,Not fleeing,False
1849,20/11/16,shot,gun,18.0,M,W,MO,False,other,Foot,False
1850,21/11/16,shot,gun,19.0,M,B,MO,False,attack,Foot,False
1851,21/11/16,shot,knife,27.0,M,W,CA,True,other,Foot,False
1852,22/11/16,shot,gun,45.0,M,H,CA,False,attack,Not fleeing,False
1853,22/11/16,shot,gun,36.0,M,B,TX,False,other,Car,False
1854,22/11/16,shot,undetermined,34.0,M,B,NC,False,undetermined,Not fleeing,False
1855,22/11/16,shot,gun,23.0,M,B,NJ,False,attack,Not fleeing,False
1856,23/11/16,shot,knife,43.0,M,W,FL,False,other,Not fleeing,False
1857,23/11/16,shot,knife,43.0,M,W,MI,False,other,Not fleeing,False
1858,23/11/16,shot,undetermined,19.0,M,B,IL,False,undetermined,Foot,False
1861,25/11/16,shot,gun,23.0,M,B,MS,False,attack,Other,False
1862,25/11/16,shot,unarmed,26.0,M,H,AZ,False,other,Not fleeing,True
1863,26/11/16,shot,undetermined,20.0,M,H,AZ,False,attack,Car,False
1864,27/11/16,shot and Tasered,blunt object,50.0,M,W,KS,False,attack,Not fleeing,False
1865,27/11/16,shot,gun,59.0,M,W,ME,False,attack,Not fleeing,False
1866,27/11/16,shot,gun,33.0,M,B,IL,False,attack,Foot,False
1867,27/11/16,shot,gun,48.0,M,B,LA,False,attack,Not fleeing,False
1868,28/11/16,shot,knife,18.0,M,O,OH,False,attack,Not fleeing,False
1869,28/11/16,shot,gun,23.0,M,H,CA,False,undetermined,Foot,False
1870,28/11/16,shot,vehicle,41.0,M,B,NC,False,other,Car,False
1871,29/11/16,shot,gun,41.0,M,W,MA,False,other,Not fleeing,False
1872,29/11/16,shot,rock,55.0,M,W,TX,False,other,Car,True
1873,29/11/16,shot,knife,29.0,M,W,IN,True,other,Not fleeing,False
1874,29/11/16,shot,undetermined,31.0,M,W,SC,False,other,Foot,False
1875,30/11/16,shot,gun,25.0,M,B,MO,False,other,Not fleeing,False
1876,1/12/2016,shot,gun,38.0,M,B,WA,False,attack,Not fleeing,False
1878,1/12/2016,shot,gun,83.0,M,W,AR,False,attack,Not fleeing,False
1879,2/12/2016,shot,crowbar,22.0,M,W,KY,False,other,Not fleeing,False
1880,2/12/2016,shot,gun,33.0,M,W,AL,False,attack,Not fleeing,False
1881,2/12/2016,shot,undetermined,36.0,M,W,NM,True,undetermined,Not fleeing,False
1883,4/12/2016,shot,undetermined,26.0,M,A,OH,False,other,Foot,False
1884,4/12/2016,shot,gun,29.0,M,B,IN,False,attack,Car,False
1885,6/12/2016,shot,gun,55.0,M,W,KS,False,attack,Not fleeing,False
1886,6/12/2016,shot,gun,47.0,M,W,FL,False,attack,Not fleeing,False
1887,6/12/2016,shot,gun,52.0,M,W,OR,False,attack,Not fleeing,False
1888,6/12/2016,shot and Tasered,oar,49.0,M,W,FL,False,attack,Other,False
1889,7/12/2016,shot and Tasered,knife,31.0,M,B,NC,False,other,Not fleeing,True
1891,7/12/2016,shot,gun,37.0,M,B,TX,False,attack,Not fleeing,False
1892,7/12/2016,shot,undetermined,36.0,M,W,IA,False,other,Not fleeing,False
1895,9/12/2016,shot,vehicle,30.0,M,O,HI,False,other,Not fleeing,False
1897,9/12/2016,shot,machete and gun,35.0,M,W,PA,True,other,Not fleeing,False
1898,10/12/2016,shot,gun,35.0,M,B,SC,False,attack,Foot,False
1899,10/12/2016,shot,knife,36.0,M,W,IN,False,other,Not fleeing,True
1900,11/12/2016,shot and Tasered,knife,53.0,M,W,NE,True,other,Not fleeing,False
1901,11/12/2016,shot,vehicle,39.0,M,W,WV,False,other,Not fleeing,False
1902,11/12/2016,shot,knife,30.0,M,H,TX,False,attack,Not fleeing,False
1903,11/12/2016,shot,toy weapon,44.0,F,W,AZ,True,attack,Not fleeing,False
1904,11/12/2016,shot,gun,24.0,M,W,KS,False,attack,Not fleeing,False
1905,12/12/2016,shot,unarmed,73.0,M,H,CA,False,undetermined,Not fleeing,False
1906,12/12/2016,shot,gun,31.0,M,W,GA,False,attack,Not fleeing,False
1907,12/12/2016,shot,gun,28.0,M,B,PA,False,attack,Not fleeing,False
1908,13/12/16,shot,gun,18.0,M,B,MD,False,attack,Not fleeing,False
1909,13/12/16,shot and Tasered,gun,32.0,M,B,GA,True,other,Not fleeing,False
1910,15/12/16,shot and Tasered,gun,60.0,M,W,CA,False,attack,Not fleeing,False
1912,17/12/16,shot,knife,48.0,M,W,TN,False,undetermined,Not fleeing,False
1913,17/12/16,shot,gun,33.0,M,H,CA,False,other,Not fleeing,False
1914,17/12/16,shot,gun,44.0,M,N,WA,False,other,Not fleeing,False
1915,18/12/16,shot,undetermined,20.0,M,B,CA,False,undetermined,Foot,False
1916,18/12/16,shot,gun,37.0,M,W,WA,False,other,Not fleeing,False
1917,18/12/16,shot,gun,72.0,M,W,OK,True,attack,Not fleeing,False
1918,19/12/16,shot,undetermined,52.0,M,W,NC,False,undetermined,Not fleeing,False
1920,20/12/16,shot,knife,46.0,M,H,TX,False,other,Not fleeing,False
1923,21/12/16,shot,gun,25.0,M,W,OK,False,attack,Other,False
1925,21/12/16,shot,vehicle,38.0,M,H,NV,False,attack,Car,False
1928,21/12/16,shot,gun,27.0,M,W,AL,False,attack,Not fleeing,False
1929,21/12/16,shot,gun,24.0,M,B,CA,False,attack,Not fleeing,False
1930,22/12/16,shot,gun,19.0,M,B,MD,False,attack,Not fleeing,False
1931,23/12/16,shot and Tasered,undetermined,31.0,M,W,OR,False,undetermined,Not fleeing,False
1934,24/12/16,shot,gun,18.0,M,B,NC,False,undetermined,Not fleeing,False
1935,24/12/16,shot,knife,53.0,F,W,FL,False,other,Not fleeing,False
1937,24/12/16,shot,scissors,48.0,M,A,CA,True,attack,Not fleeing,False
1938,25/12/16,shot,knife,29.0,M,B,DC,False,other,Not fleeing,True
1939,25/12/16,shot,gun,30.0,M,W,OR,True,attack,Car,False
1941,25/12/16,shot,gun,61.0,M,W,FL,True,attack,Not fleeing,False
1943,27/12/16,shot,gun,71.0,F,W,TX,False,attack,Not fleeing,False
1944,27/12/16,shot,undetermined,41.0,M,H,IL,False,attack,Not fleeing,False
1945,27/12/16,shot,gun,36.0,M,W,TX,False,attack,Other,False
1948,30/12/16,shot,gun,21.0,M,B,FL,False,other,Car,False
1951,31/12/16,shot and Tasered,unarmed,33.0,M,W,MN,False,attack,Not fleeing,False
1952,31/12/16,shot,knife,46.0,M,W,FL,True,attack,Not fleeing,False
1953,31/12/16,shot,gun,32.0,M,W,PA,False,attack,Other,False
1954,1/1/2017,shot,gun,42.0,M,W,OH,False,other,Not fleeing,False
1955,1/1/2017,shot,knife,17.0,M,B,IL,True,other,Not fleeing,False
1956,1/1/2017,shot and Tasered,gun,44.0,M,B,MO,True,attack,Foot,False
1957,1/1/2017,shot,gun,35.0,M,W,GA,False,attack,Car,False
1958,1/1/2017,shot,gun,23.0,M,H,TX,False,attack,Foot,False
1959,1/1/2017,shot,vehicle,21.0,M,B,TX,False,attack,Car,False
1960,3/1/2017,shot,gun,53.0,M,W,TX,True,attack,Not fleeing,True
1961,3/1/2017,shot and Tasered,knife,63.0,M,B,NY,True,other,Not fleeing,False
1962,4/1/2017,shot,gun,18.0,M,W,NY,False,attack,Foot,False
1963,4/1/2017,shot,gun,51.0,M,B,CA,False,attack,Foot,False
1964,4/1/2017,shot,gun,64.0,M,W,KY,False,attack,Not fleeing,False
1965,4/1/2017,shot,vehicle,45.0,M,W,IN,False,other,Car,False
1966,5/1/2017,shot,gun,20.0,M,H,CA,False,attack,Not fleeing,False
1967,5/1/2017,shot,gun,41.0,M,W,TN,True,attack,Not fleeing,False
1968,6/1/2017,shot,knife,23.0,M,W,PA,True,other,Not fleeing,False
1969,6/1/2017,shot,gun,32.0,M,B,IL,False,attack,Other,False
1970,7/1/2017,shot,knife,25.0,M,W,WV,False,other,Car,False
1971,7/1/2017,shot,gun,42.0,M,W,OK,False,attack,Other,False
1972,7/1/2017,shot,unarmed,41.0,M,W,MD,True,attack,Not fleeing,False
1973,7/1/2017,shot,vehicle,31.0,M,H,CO,True,other,Not fleeing,False
1974,7/1/2017,shot,gun,50.0,M,H,MO,True,attack,Not fleeing,False
1976,8/1/2017,shot,knife,44.0,M,W,GA,True,other,Not fleeing,False
1977,9/1/2017,shot,unarmed,38.0,M,B,AZ,False,other,Foot,True
1978,9/1/2017,shot,gun,21.0,M,B,MO,False,attack,Car,False
1979,10/1/2017,shot,knife,32.0,M,W,CA,False,other,Not fleeing,False
1980,10/1/2017,shot and Tasered,unarmed,23.0,M,B,TN,False,attack,Not fleeing,False
1981,11/1/2017,shot,air conditioner,41.0,M,W,MN,False,undetermined,Not fleeing,False
1982,11/1/2017,shot,gun,41.0,M,O,CA,False,attack,Other,False
1983,11/1/2017,shot,gun,38.0,M,H,NJ,False,attack,Not fleeing,False
1984,12/1/2017,shot,gun,54.0,M,W,FL,True,other,Not fleeing,False
1985,12/1/2017,shot,gun,20.0,M,N,MN,False,attack,Not fleeing,False
1986,12/1/2017,shot,knife,26.0,M,W,VA,True,attack,Not fleeing,False
1987,13/01/17,shot,vehicle,29.0,M,O,HI,False,other,Car,False
1988,14/01/17,shot,gun,47.0,M,W,TX,False,attack,Foot,False
1989,14/01/17,shot and Tasered,screwdriver,28.0,M,B,NY,False,attack,Not fleeing,False
1990,15/01/17,shot,gun,48.0,M,W,CA,False,attack,Not fleeing,False
1991,15/01/17,shot and Tasered,knife,37.0,F,A,CA,True,other,Not fleeing,False
1992,15/01/17,shot,gun,34.0,M,B,IL,False,attack,Foot,False
1993,15/01/17,shot and Tasered,knife,33.0,M,W,WA,False,other,Foot,True
1994,16/01/17,shot,gun,36.0,M,W,GA,False,attack,Other,False
1995,16/01/17,shot,pole and knife,43.0,M,W,KY,False,other,Not fleeing,False
1996,16/01/17,shot and Tasered,gun and knife,32.0,M,A,VA,False,attack,Not fleeing,False
1997,17/01/17,shot,gun,29.0,M,W,TN,True,attack,Car,False
1998,17/01/17,shot,gun,39.0,M,H,CA,False,attack,Not fleeing,False
1999,18/01/17,shot and Tasered,knife,16.0,M,H,CA,False,other,Not fleeing,True
2000,18/01/17,shot,metal pipe,40.0,M,W,OK,False,attack,Not fleeing,False
2001,18/01/17,shot,vehicle,21.0,F,W,TX,False,other,Car,True
2002,18/01/17,shot,hatchet,50.0,M,W,CA,False,other,Car,False
2003,18/01/17,shot,gun,19.0,M,B,IN,False,attack,Car,False
2004,18/01/17,shot,gun,28.0,M,N,ND,False,attack,Not fleeing,False
2005,19/01/17,shot and Tasered,knife,25.0,M,W,MO,True,attack,Not fleeing,False
2006,19/01/17,shot,gun,49.0,M,W,VA,True,other,Not fleeing,False
2007,19/01/17,shot,gun,44.0,M,H,TX,False,attack,Foot,False
2008,20/01/17,shot,gun,39.0,M,W,FL,True,attack,Not fleeing,False
2009,21/01/17,shot,gun,44.0,M,B,MS,False,attack,Not fleeing,False
2010,21/01/17,shot and Tasered,knife,50.0,M,W,NV,True,attack,Not fleeing,False
2011,22/01/17,shot,gun,57.0,M,W,ME,False,attack,Not fleeing,False
2012,22/01/17,shot,gun,57.0,M,B,PA,False,attack,Not fleeing,False
2013,22/01/17,shot,gun,33.0,M,H,CA,False,other,Not fleeing,False
2014,23/01/17,shot,knife,21.0,M,H,CA,False,attack,Not fleeing,True
2015,23/01/17,shot,gun,52.0,M,W,GA,False,attack,Foot,False
2016,23/01/17,shot,unarmed,27.0,M,W,IL,True,attack,Not fleeing,True
2017,23/01/17,shot,gun,60.0,M,W,DE,True,other,Not fleeing,False
2018,23/01/17,shot and Tasered,knife,25.0,M,B,LA,True,other,Not fleeing,False
2019,24/01/17,shot,gun,34.0,M,H,CA,False,other,Not fleeing,False
2020,24/01/17,shot,unarmed,22.0,M,W,MO,False,other,Car,False
2021,24/01/17,shot,gun,26.0,M,B,LA,False,attack,Car,True
2022,24/01/17,shot,gun,27.0,M,H,CA,False,attack,Other,False
2023,24/01/17,shot,knife,29.0,M,H,NM,True,attack,Foot,True
2024,24/01/17,shot,unarmed,30.0,M,W,MI,True,attack,Not fleeing,False
2025,24/01/17,shot and Tasered,gun,18.0,M,H,PA,False,attack,Not fleeing,False
2026,24/01/17,shot,gun,32.0,M,H,ID,False,attack,Car,False
2027,25/01/17,shot,vehicle,37.0,M,W,AL,True,attack,Car,False
2028,25/01/17,shot,gun,54.0,M,B,MS,False,attack,Not fleeing,False
2029,25/01/17,shot,gun,50.0,M,W,WI,True,attack,Not fleeing,True
2030,26/01/17,shot,gun,28.0,M,H,NC,False,other,Car,False
2031,26/01/17,shot,gun,59.0,M,W,MD,True,attack,Not fleeing,True
2032,26/01/17,shot,undetermined,24.0,M,B,GA,False,other,Car,True
2033,26/01/17,shot,metal pipe,34.0,M,W,OH,False,other,Not fleeing,False
2034,27/01/17,shot,gun,25.0,M,H,CA,True,attack,Not fleeing,True
2035,28/01/17,shot,toy weapon,48.0,M,W,WI,True,attack,Not fleeing,False
2036,28/01/17,shot,gun,45.0,M,W,AZ,False,attack,Not fleeing,False
