Date,Manner_of_Death,Armed,Age,Gender,Race,State,Signs_of_Mental_Illness,Threat_Level,Flee,Body_Camera
12/9/2015,shot,undetermined,23,M,W,AL,FALSE,undetermined,Other,FALSE
12/9/2015,shot,gun,45,M,W,TN,FALSE,attack,Not fleeing,FALSE
13/09/15,shot,gun,39,M,W,IA,TRUE,attack,Not fleeing,FALSE
13/09/15,shot,gun,67,M,B,OK,TRUE,attack,Not fleeing,FALSE
13/09/15,shot,gun,29,M,W,TX,FALSE,attack,Car,FALSE
14/09/15,shot,gun,25,M,B,KY,FALSE,attack,Car,FALSE
14/09/15,shot,unarmed,28,M,W,CA,TRUE,attack,Not fleeing,FALSE
15/09/15,shot,unknown weapon,21,M,B,LA,FALSE,attack,Not fleeing,FALSE
15/09/15,shot,gun,32,M,H,CA,FALSE,attack,Not fleeing,TRUE
15/09/15,shot,gun,51,M,H,FL,TRUE,undetermined,Car,FALSE
15/09/15,shot,gun,39,M,H,CA,FALSE,attack,Not fleeing,FALSE
15/09/15,shot,gun,27,M,B,LA,FALSE,other,Not fleeing,FALSE
16/09/15,shot,gun,31,M,W,SD,TRUE,attack,Foot,FALSE
17/09/15,shot,gun,50,M,W,MI,FALSE,attack,Not fleeing,FALSE
18/09/15,shot,vehicle,32,M,W,CA,FALSE,undetermined,Car,FALSE
18/09/15,shot,undetermined,47,M,W,TN,FALSE,undetermined,Not fleeing,FALSE
19/09/15,shot,gun,46,M,W,LA,FALSE,attack,Car,FALSE
19/09/15,shot,gun,57,M,W,AL,TRUE,attack,Not fleeing,TRUE
20/09/15,shot,gun,23,M,W,VA,FALSE,attack,Not fleeing,TRUE
20/09/15,shot,gun,56,M,W,IN,FALSE,attack,Not fleeing,FALSE
21/09/15,shot,gun,24,M,H,TX,TRUE,attack,Not fleeing,FALSE
21/09/15,shot,gun,27,M,W,CA,FALSE,attack,Not fleeing,FALSE
21/09/15,shot,gun,23,F,W,CA,FALSE,attack,Not fleeing,FALSE
21/09/15,shot and Tasered,unarmed,21,M,W,TX,FALSE,attack,Not fleeing,FALSE
21/09/15,shot,gun,26,M,W,FL,FALSE,attack,Not fleeing,FALSE
21/09/15,shot,stapler,34,M,H,FL,FALSE,other,Foot,FALSE
22/09/15,shot,gun,32,M,B,CA,FALSE,attack,Car,FALSE
22/09/15,shot,gun,33,M,W,FL,TRUE,attack,Not fleeing,FALSE
22/09/15,shot,gun,55,M,W,CA,TRUE,attack,Not fleeing,FALSE
23/09/15,shot,knife,48,M,O,UT,FALSE,attack,Not fleeing,FALSE
23/09/15,shot,gun,35,M,W,TX,FALSE,attack,Not fleeing,FALSE
23/09/15,shot,unarmed,19,M,B,MD,FALSE,other,Foot,FALSE
23/09/15,shot,gun,45,M,W,VA,FALSE,attack,Not fleeing,FALSE
23/09/15,shot,gun,28,M,B,DE,TRUE,undetermined,Not fleeing,FALSE
24/09/15,shot,knife,42,M,H,FL,FALSE,attack,Not fleeing,FALSE
24/09/15,shot,gun,17,M,W,CO,FALSE,attack,Not fleeing,FALSE
24/09/15,shot,screwdriver,30,M,O,MN,TRUE,other,Not fleeing,FALSE
25/09/15,shot,unarmed,21,M,W,OH,FALSE,undetermined,Other,FALSE
25/09/15,shot and Tasered,box cutter,33,M,B,IL,FALSE,other,Not fleeing,FALSE
25/09/15,shot,gun,45,M,W,AZ,FALSE,attack,Not fleeing,FALSE
26/09/15,shot,knife,46,M,B,LA,FALSE,attack,Not fleeing,FALSE
26/09/15,shot,gun,23,M,H,NM,FALSE,attack,Not fleeing,FALSE
27/09/15,shot,knife,37,F,H,CA,TRUE,other,Not fleeing,TRUE
27/09/15,shot,gun,43,M,W,GA,FALSE,attack,Not fleeing,FALSE
27/09/15,shot,gun,40,M,H,TX,FALSE,attack,Not fleeing,FALSE
28/09/15,shot and Tasered,unarmed,31,M,B,FL,FALSE,attack,Foot,FALSE
28/09/15,shot,toy weapon,59,M,H,CA,FALSE,attack,Not fleeing,TRUE
29/09/15,shot,blunt object,46,M,N,SD,FALSE,attack,Not fleeing,FALSE
29/09/15,shot,unarmed,37,M,W,MN,FALSE,attack,Not fleeing,FALSE
30/09/15,shot,gun,28,M,B,WV,FALSE,attack,Car,FALSE
2/10/2015,shot,gun,28,M,H,AZ,FALSE,attack,Car,FALSE
2/10/2015,shot and Tasered,knife,26,M,H,CA,FALSE,attack,Not fleeing,FALSE
2/10/2015,shot,knife,55,F,W,OR,TRUE,other,Not fleeing,FALSE
2/10/2015,shot,unarmed,29,M,W,TX,FALSE,undetermined,Not fleeing,FALSE
4/10/2015,shot,gun,27,M,W,AL,TRUE,attack,Foot,FALSE
4/10/2015,shot,gun,31,M,B,IL,FALSE,attack,Not fleeing,FALSE
5/10/2015,shot,gun,51,M,W,TX,FALSE,attack,Foot,FALSE
5/10/2015,shot,gun,50,M,W,NJ,FALSE,attack,Not fleeing,FALSE
5/10/2015,shot,unarmed,27,M,O,OH,FALSE,other,Not fleeing,FALSE
5/10/2015,shot,gun,18,M,B,OK,FALSE,attack,Not fleeing,FALSE
7/10/2015,shot,machete,46,M,H,FL,FALSE,attack,Not fleeing,FALSE
9/10/2015,shot,knife,19,M,B,MD,FALSE,other,Not fleeing,FALSE
10/10/2015,shot,vehicle,49,M,W,MA,TRUE,attack,Not fleeing,FALSE
10/10/2015,shot,gun,31,M,W,CT,FALSE,attack,Not fleeing,FALSE
10/10/2015,shot,vehicle,38,M,W,CA,TRUE,other,Car,FALSE
10/10/2015,shot,crossbow,40,M,W,MI,FALSE,attack,Not fleeing,FALSE
10/10/2015,shot and Tasered,unknown weapon,35,M,H,IL,FALSE,undetermined,Not fleeing,FALSE
11/10/2015,shot,undetermined,34,M,H,CA,FALSE,undetermined,Other,FALSE
11/10/2015,shot,gun,44,M,A,LA,FALSE,attack,Not fleeing,FALSE
11/10/2015,shot,gun,23,M,B,SC,FALSE,attack,Not fleeing,FALSE
11/10/2015,shot,machete,43,M,H,TX,FALSE,other,Car,FALSE
12/10/2015,shot,gun,31,M,W,MS,FALSE,attack,Not fleeing,FALSE
14/10/15,shot,gun,27,M,W,GA,FALSE,attack,Not fleeing,FALSE
14/10/15,shot,gun,46,F,W,FL,TRUE,attack,Car,FALSE
14/10/15,shot,vehicle,18,M,H,CA,FALSE,other,Car,FALSE
14/10/15,shot,gun,57,M,B,AL,FALSE,attack,Not fleeing,FALSE
15/10/15,shot,gun,15,M,H,FL,FALSE,attack,Car,FALSE
15/10/15,shot,gun,25,M,B,OH,FALSE,attack,Not fleeing,FALSE
15/10/15,shot,gun,50,F,W,NV,TRUE,attack,Car,FALSE
15/10/15,shot,toy weapon,31,M,W,OH,FALSE,attack,Car,FALSE
15/10/15,shot,gun,35,M,W,WA,FALSE,attack,Foot,FALSE
15/10/15,shot,gun,27,M,H,CA,FALSE,attack,Not fleeing,FALSE
15/10/15,shot,gun,20,M,B,TX,FALSE,attack,Not fleeing,FALSE
16/10/15,shot,unarmed,27,M,H,CA,FALSE,attack,Not fleeing,FALSE
16/10/15,shot,undetermined,33,M,B,MS,FALSE,undetermined,Foot,FALSE
17/10/15,shot,toy weapon,22,M,H,CA,FALSE,attack,Not fleeing,FALSE
17/10/15,shot and Tasered,knife,28,M,B,PA,TRUE,other,Not fleeing,FALSE
18/10/15,shot,gun,31,M,B,FL,FALSE,undetermined,Not fleeing,FALSE
18/10/15,shot,knife,28,M,W,CA,TRUE,attack,Not fleeing,FALSE
19/10/15,shot,vehicle,53,M,B,CA,FALSE,attack,Not fleeing,FALSE
20/10/15,shot,toy weapon,30,M,W,KY,FALSE,attack,Not fleeing,FALSE
20/10/15,shot,toy weapon,39,M,B,CA,FALSE,attack,Not fleeing,FALSE
20/10/15,shot,gun,40,M,H,NM,FALSE,attack,Not fleeing,FALSE
20/10/15,shot,knife,30,M,W,LA,FALSE,attack,Not fleeing,FALSE
20/10/15,shot,gun,21,M,W,IA,FALSE,attack,Foot,FALSE
21/10/15,shot,knife,35,M,H,CA,FALSE,other,Other,FALSE
21/10/15,shot,unarmed,21,M,H,CA,TRUE,attack,Not fleeing,FALSE
21/10/15,shot,gun,47,M,W,MI,TRUE,attack,Not fleeing,FALSE
22/10/15,shot,knife,38,M,B,LA,FALSE,attack,Not fleeing,FALSE
22/10/15,shot,gun,36,M,B,CA,FALSE,attack,Car,FALSE
22/10/15,shot,undetermined,53,M,W,KY,FALSE,other,Not fleeing,FALSE
24/10/15,shot,gun,34,M,H,CA,FALSE,attack,Not fleeing,FALSE
24/10/15,shot,gun,34,M,B,FL,FALSE,attack,Not fleeing,TRUE
24/10/15,shot,undetermined,30,M,B,CA,FALSE,undetermined,Not fleeing,FALSE
24/10/15,shot,gun,28,M,W,OH,TRUE,attack,Not fleeing,FALSE
24/10/15,shot,gun,47,M,W,WI,FALSE,attack,Not fleeing,FALSE
24/10/15,shot,undetermined,49,M,W,AK,FALSE,attack,Not fleeing,FALSE
25/10/15,shot,gun,36,M,W,GA,FALSE,attack,Not fleeing,FALSE
26/10/15,shot,vehicle,45,M,B,MD,FALSE,other,Not fleeing,FALSE
26/10/15,shot,gun,21,F,B,DC,FALSE,attack,Not fleeing,FALSE
26/10/15,shot,unarmed,18,M,O,FL,FALSE,attack,Foot,FALSE
27/10/15,shot,gun,25,M,B,GA,FALSE,attack,Not fleeing,TRUE
28/10/15,shot,unarmed,29,M,B,CA,FALSE,attack,Not fleeing,FALSE
28/10/15,shot,gun,57,M,W,MS,FALSE,attack,Not fleeing,FALSE
28/10/15,shot,gun,34,M,B,FL,FALSE,attack,Not fleeing,FALSE
28/10/15,shot,gun,35,M,W,OR,FALSE,attack,Car,FALSE
29/10/15,shot,gun,18,M,W,TN,FALSE,attack,Not fleeing,FALSE
30/10/15,shot,gun,62,M,W,KY,FALSE,attack,Other,FALSE
30/10/15,shot,gun,29,M,H,TX,FALSE,attack,Car,FALSE
30/10/15,shot,gun,25,M,B,TX,FALSE,other,Foot,FALSE
30/10/15,shot and Tasered,knife,30,M,W,OK,FALSE,attack,Foot,FALSE
31/10/15,shot,gun,33,M,W,CO,FALSE,attack,Not fleeing,FALSE
31/10/15,shot,unarmed,56,M,B,AL,FALSE,other,Car,FALSE
1/11/2015,shot,gun,49,M,W,MN,FALSE,attack,Not fleeing,FALSE
1/11/2015,shot,gun,20,M,W,CA,FALSE,attack,Not fleeing,FALSE
1/11/2015,shot,gun,62,M,W,ID,FALSE,undetermined,Not fleeing,TRUE
2/11/2015,shot,gun,62,M,B,DC,FALSE,attack,Car,FALSE
3/11/2015,shot,unarmed,6,M,W,LA,FALSE,other,Car,TRUE
4/11/2015,shot,gun,30,M,W,MO,FALSE,attack,Foot,FALSE
4/11/2015,shot,gun,57,M,B,TX,FALSE,attack,Car,FALSE
4/11/2015,shot,knife,18,M,O,CA,FALSE,attack,Foot,FALSE
4/11/2015,shot,unarmed,47,M,W,CA,FALSE,other,Foot,TRUE
5/11/2015,shot,gun,48,M,W,WV,FALSE,attack,Not fleeing,FALSE
5/11/2015,shot,gun,20,M,W,OK,TRUE,attack,Car,FALSE
5/11/2015,shot,hammer,30,M,W,MO,FALSE,attack,Not fleeing,FALSE
5/11/2015,shot,gun,36,F,W,SC,TRUE,attack,Not fleeing,FALSE
6/11/2015,shot,gun,51,M,W,OR,TRUE,attack,Not fleeing,FALSE
6/11/2015,shot,vehicle,55,M,W,NV,FALSE,other,Car,FALSE
6/11/2015,shot,undetermined,48,M,W,NC,FALSE,undetermined,Not fleeing,FALSE
9/11/2015,shot,vehicle,20,M,B,SC,FALSE,attack,Car,FALSE
9/11/2015,shot,gun,25,M,H,TX,TRUE,attack,Not fleeing,FALSE
9/11/2015,shot,gun,26,M,W,WV,FALSE,attack,Not fleeing,FALSE
9/11/2015,shot,gun,45,M,H,CA,FALSE,attack,Not fleeing,FALSE
9/11/2015,shot and Tasered,bean-bag gun,35,M,H,CA,FALSE,other,Not fleeing,FALSE
10/11/2015,shot,toy weapon,63,M,W,CO,TRUE,attack,Not fleeing,FALSE
10/11/2015,shot,gun,34,M,H,CA,FALSE,attack,Not fleeing,FALSE
10/11/2015,shot,vehicle,36,M,H,CO,FALSE,other,Car,FALSE
10/11/2015,shot,gun,22,M,W,MT,FALSE,attack,Not fleeing,FALSE
11/11/2015,shot,vehicle,31,M,H,NM,FALSE,other,Car,FALSE
11/11/2015,shot,gun,25,M,H,CA,FALSE,attack,Not fleeing,FALSE
11/11/2015,shot,gun,57,M,W,SC,FALSE,attack,Not fleeing,FALSE
11/11/2015,shot,gun,32,M,B,MD,FALSE,attack,Not fleeing,FALSE
12/11/2015,shot,knife,42,M,B,CA,FALSE,other,Not fleeing,FALSE
13/11/15,shot,toy weapon,52,M,W,TN,FALSE,attack,Not fleeing,FALSE
13/11/15,shot,gun,25,M,W,GA,FALSE,attack,Foot,FALSE
14/11/15,shot,hammer,31,M,H,CA,FALSE,other,Not fleeing,FALSE
15/11/15,shot,toy weapon,39,M,B,CA,FALSE,attack,Not fleeing,FALSE
15/11/15,shot and Tasered,Taser,32,M,W,NC,FALSE,attack,Not fleeing,FALSE
15/11/15,shot,unknown weapon,16,M,B,PA,FALSE,attack,Not fleeing,FALSE
15/11/15,shot,unarmed,24,M,B,MN,FALSE,undetermined,Not fleeing,FALSE
16/11/15,shot,vehicle,28,M,W,TX,FALSE,undetermined,Car,FALSE
16/11/15,shot,vehicle,25,M,W,GA,FALSE,other,Car,FALSE
17/11/15,shot,gun,41,M,W,TX,FALSE,undetermined,Car,FALSE
17/11/15,shot,gun,28,M,B,FL,TRUE,attack,Foot,FALSE
17/11/15,shot,gun,21,M,B,SC,FALSE,attack,Not fleeing,FALSE
17/11/15,shot,vehicle,30,M,B,TX,FALSE,other,Car,FALSE
17/11/15,shot,unarmed,58,M,W,GA,FALSE,other,Not fleeing,FALSE
17/11/15,shot,gun,47,M,W,NJ,TRUE,attack,Not fleeing,FALSE
18/11/15,shot,unknown weapon,25,M,B,FL,FALSE,other,Not fleeing,FALSE
18/11/15,shot,gun,44,M,B,MI,FALSE,attack,Not fleeing,FALSE
19/11/15,shot,knife,27,M,B,FL,FALSE,attack,Not fleeing,FALSE
19/11/15,shot,knife,34,M,B,DC,FALSE,other,Not fleeing,FALSE
20/11/15,shot,gun,39,M,W,GA,TRUE,attack,Not fleeing,FALSE
20/11/15,shot,unarmed,29,M,B,CA,TRUE,attack,Not fleeing,FALSE
21/11/15,shot,unarmed,24,M,W,OK,FALSE,attack,Foot,FALSE
22/11/15,shot,knife,47,M,W,CA,TRUE,attack,Not fleeing,FALSE
22/11/15,shot,gun,45,M,W,NV,FALSE,attack,Not fleeing,FALSE
22/11/15,shot,gun,28,M,H,CO,FALSE,attack,Not fleeing,FALSE
23/11/15,shot and Tasered,knife,49,M,H,TX,FALSE,other,Not fleeing,TRUE
23/11/15,shot,gun,50,M,W,OH,FALSE,attack,Not fleeing,FALSE
24/11/15,shot,toy weapon,45,M,W,MN,FALSE,other,Not fleeing,FALSE
24/11/15,shot and Tasered,toy weapon,32,M,W,NV,TRUE,attack,Foot,TRUE
24/11/15,shot,gun,24,M,B,NJ,FALSE,attack,Not fleeing,FALSE
25/11/15,shot,knife,23,M,W,MO,FALSE,attack,Not fleeing,FALSE
25/11/15,shot,gun,52,M,W,AZ,FALSE,attack,Not fleeing,FALSE
25/11/15,shot,gun,37,F,W,MO,FALSE,attack,Not fleeing,FALSE
26/11/15,shot,unarmed,26,M,W,CA,FALSE,other,Car,TRUE
27/11/15,shot,gun,58,M,W,MO,FALSE,attack,Not fleeing,FALSE
28/11/15,shot,baseball bat and fireplace poker,50,M,W,TX,FALSE,other,Not fleeing,FALSE
29/11/15,shot,gun,22,M,W,OH,FALSE,attack,Not fleeing,FALSE
29/11/15,shot,gun,53,M,W,MO,FALSE,attack,Not fleeing,FALSE
29/11/15,shot,gun,69,M,H,AZ,TRUE,attack,Not fleeing,FALSE
29/11/15,shot,gun,23,M,H,CA,FALSE,attack,Foot,FALSE
30/11/15,shot,vehicle,25,M,A,CO,FALSE,attack,Car,FALSE
30/11/15,shot,gun,18,M,B,GA,FALSE,attack,Foot,FALSE
30/11/15,shot,undetermined,31,M,H,TX,FALSE,other,Not fleeing,FALSE
1/12/2015,shot,gun,23,M,W,ME,FALSE,attack,Foot,FALSE
1/12/2015,shot,gun,18,M,H,CA,FALSE,attack,Not fleeing,FALSE
2/12/2015,shot,gun,35,M,H,CO,FALSE,attack,Car,FALSE
2/12/2015,shot,gun,27,F,O,CA,FALSE,attack,Car,FALSE
2/12/2015,shot,gun,28,M,O,CA,FALSE,attack,Car,FALSE
2/12/2015,shot,knife,26,M,B,CA,FALSE,other,Not fleeing,FALSE
2/12/2015,shot,gun,32,M,H,TX,FALSE,other,Not fleeing,FALSE
2/12/2015,shot,gun,36,M,H,NM,FALSE,attack,Not fleeing,FALSE
3/12/2015,shot,gun,66,M,W,NE,FALSE,attack,Not fleeing,FALSE
4/12/2015,shot and Tasered,metal stick,47,M,W,AZ,FALSE,other,Not fleeing,FALSE
4/12/2015,shot,gun,21,M,B,PA,FALSE,attack,Not fleeing,FALSE
5/12/2015,shot,gun,24,M,W,TX,FALSE,attack,Foot,FALSE
5/12/2015,shot and Tasered,straight edge razor,51,M,W,FL,FALSE,other,Not fleeing,TRUE
5/12/2015,shot,gun,60,M,W,WI,FALSE,other,Not fleeing,FALSE
5/12/2015,shot,gun,61,F,W,MO,FALSE,attack,Not fleeing,FALSE
5/12/2015,shot,gun,38,M,H,CA,FALSE,attack,Not fleeing,FALSE
6/12/2015,shot,gun,35,M,W,WA,FALSE,attack,Car,FALSE
6/12/2015,shot,gun,46,M,B,OH,TRUE,attack,Not fleeing,FALSE
6/12/2015,shot,knife,48,M,W,WY,TRUE,other,Not fleeing,FALSE
8/12/2015,shot,unarmed,36,M,B,NY,FALSE,other,Foot,FALSE
8/12/2015,shot,gun,33,M,B,OH,FALSE,attack,Not fleeing,FALSE
9/12/2015,shot,gun,66,M,W,KY,FALSE,attack,Not fleeing,FALSE
10/12/2015,shot,gun,34,M,W,IN,FALSE,attack,Not fleeing,FALSE
10/12/2015,shot,gun,55,M,B,SC,FALSE,attack,Not fleeing,FALSE
10/12/2015,shot,knife,54,M,W,CA,FALSE,attack,Not fleeing,FALSE
11/12/2015,shot,unarmed,36,M,W,AZ,FALSE,attack,Not fleeing,FALSE
12/12/2015,shot,knife,25,M,B,IN,TRUE,attack,Not fleeing,FALSE
12/12/2015,shot,gun and knife,24,M,B,TN,FALSE,attack,Not fleeing,FALSE
12/12/2015,shot,gun,28,M,B,CA,FALSE,attack,Not fleeing,FALSE
12/12/2015,shot,Taser,36,M,W,OK,FALSE,attack,Not fleeing,FALSE
12/12/2015,shot,gun,20,M,W,PA,TRUE,attack,Not fleeing,FALSE
13/12/15,shot,gun,51,F,W,TX,TRUE,attack,Not fleeing,FALSE
13/12/15,shot,ax,21,M,W,TX,TRUE,other,Not fleeing,FALSE
13/12/15,shot,knife,30,M,O,WA,FALSE,attack,Not fleeing,FALSE
13/12/15,shot,gun,32,M,H,CO,FALSE,attack,Not fleeing,FALSE
14/12/15,shot,gun,33,M,B,LA,FALSE,attack,Not fleeing,TRUE
14/12/15,shot and Tasered,knife,52,M,W,MD,TRUE,other,Not fleeing,FALSE
14/12/15,shot,undetermined,56,M,W,TN,FALSE,undetermined,Not fleeing,FALSE
14/12/15,shot,gun,48,F,W,NV,TRUE,attack,Not fleeing,FALSE
14/12/15,shot,knife,39,M,A,CA,FALSE,other,Not fleeing,FALSE
14/12/15,shot,gun,45,M,H,NV,FALSE,attack,Not fleeing,FALSE
14/12/15,shot,gun,33,M,W,WV,FALSE,attack,Not fleeing,FALSE
15/12/15,shot,vehicle,51,M,B,NC,FALSE,attack,Car,FALSE
17/12/15,shot,machete,25,M,W,OH,TRUE,other,Not fleeing,FALSE
17/12/15,shot,gun,24,M,W,CA,FALSE,attack,Other,FALSE
18/12/15,shot,gun,22,F,W,OH,FALSE,attack,Other,FALSE
18/12/15,shot,vehicle,32,M,W,TN,FALSE,attack,Car,FALSE
18/12/15,shot,toy weapon,58,M,H,NM,TRUE,attack,Not fleeing,FALSE
19/12/15,shot,undetermined,26,M,H,CA,TRUE,attack,Not fleeing,FALSE
20/12/15,shot,gun,30,M,B,CA,FALSE,attack,Not fleeing,FALSE
20/12/15,shot,gun,31,M,H,TX,TRUE,attack,Not fleeing,FALSE
21/12/15,shot,gun,34,M,H,CA,FALSE,attack,Not fleeing,FALSE
21/12/15,shot,gun,48,M,B,GA,FALSE,attack,Not fleeing,FALSE
21/12/15,shot,gun,21,M,W,PA,TRUE,attack,Not fleeing,FALSE
21/12/15,shot,gun,39,M,W,FL,FALSE,attack,Not fleeing,FALSE
21/12/15,shot,gun,25,M,B,CO,FALSE,attack,Not fleeing,FALSE
21/12/15,shot,gun,30,M,W,CA,FALSE,attack,Not fleeing,FALSE
22/12/15,shot,gun,56,M,W,VT,FALSE,attack,Not fleeing,TRUE
22/12/15,shot,undetermined,29,M,W,FL,FALSE,undetermined,Car,FALSE
22/12/15,shot,gun,19,M,H,NM,FALSE,undetermined,Foot,TRUE
23/12/15,shot,unarmed,35,M,B,MI,TRUE,other,Not fleeing,FALSE
24/12/15,shot,vehicle,36,M,W,LA,FALSE,other,Car,FALSE
24/12/15,shot,gun,24,M,B,MI,FALSE,attack,Not fleeing,FALSE
24/12/15,shot,knife,23,M,H,CA,FALSE,other,Not fleeing,FALSE
24/12/15,shot,gun,18,M,B,NC,FALSE,attack,Not fleeing,FALSE
25/12/15,shot,knife,31,M,W,CA,TRUE,attack,Not fleeing,FALSE
26/12/15,shot,brick,41,M,W,AZ,TRUE,other,Not fleeing,FALSE
26/12/15,shot,baseball bat,19,M,B,IL,TRUE,undetermined,Not fleeing,FALSE
26/12/15,shot,gun,38,M,H,ID,FALSE,attack,Not fleeing,TRUE
27/12/15,shot,undetermined,36,M,W,MS,FALSE,undetermined,Car,FALSE
27/12/15,shot,knife,34,M,W,AZ,TRUE,other,Not fleeing,TRUE
27/12/15,shot,undetermined,52,M,W,LA,FALSE,undetermined,Not fleeing,FALSE
28/12/15,shot,toy weapon,28,M,W,VA,FALSE,attack,Not fleeing,TRUE
29/12/15,shot,knife,50,F,O,CA,TRUE,other,Not fleeing,FALSE
30/12/15,shot,knife,55,M,H,CA,FALSE,attack,Not fleeing,TRUE
31/12/15,shot,unarmed,23,M,B,NV,FALSE,other,Not fleeing,TRUE
1/1/2016,shot,knife,30,M,W,CA,FALSE,other,Not fleeing,TRUE
2/1/2016,shot and Tasered,knife,37,M,W,MT,FALSE,other,Not fleeing,FALSE
2/1/2016,shot,gun,54,M,W,TX,FALSE,attack,Car,FALSE
2/1/2016,shot,gun,37,M,W,SD,FALSE,attack,Not fleeing,FALSE
3/1/2016,shot,gun,30,M,B,NC,FALSE,attack,Not fleeing,FALSE
4/1/2016,shot,undetermined,27,M,B,LA,FALSE,undetermined,Not fleeing,FALSE
4/1/2016,shot,gun,22,M,B,OK,FALSE,attack,Foot,TRUE
5/1/2016,shot,vehicle,29,M,W,WA,FALSE,attack,Foot,FALSE
5/1/2016,shot,knife,39,M,W,TN,FALSE,other,Foot,FALSE
5/1/2016,shot,gun,33,M,B,NC,FALSE,attack,Not fleeing,FALSE
5/1/2016,shot,gun,52,M,W,CA,TRUE,other,Not fleeing,FALSE
5/1/2016,shot,hand torch,28,M,H,CA,FALSE,other,Foot,FALSE
5/1/2016,shot and Tasered,knife,54,M,W,PA,TRUE,other,Not fleeing,FALSE
6/1/2016,shot,toy weapon,38,M,W,IL,TRUE,other,Foot,FALSE
6/1/2016,shot,gun,32,M,H,NM,TRUE,attack,Not fleeing,FALSE
6/1/2016,shot,gun,34,M,W,KY,FALSE,attack,Not fleeing,FALSE
8/1/2016,shot,knife,26,M,W,WI,FALSE,other,Not fleeing,FALSE
8/1/2016,shot,gun,50,M,W,GA,TRUE,attack,Not fleeing,FALSE
10/1/2016,shot,chain saw,37,M,W,WA,TRUE,other,Not fleeing,FALSE
10/1/2016,shot,toy weapon,45,F,W,MD,TRUE,attack,Not fleeing,FALSE
11/1/2016,shot,vehicle,56,M,W,CA,FALSE,attack,Car,FALSE
11/1/2016,shot,toy weapon,45,M,W,OH,TRUE,attack,Foot,FALSE
11/1/2016,shot,gun,32,M,W,CO,FALSE,other,Not fleeing,FALSE
11/1/2016,shot,unarmed,12,F,W,PA,FALSE,other,Not fleeing,FALSE
12/1/2016,shot,knife,49,M,N,AK,TRUE,other,Not fleeing,FALSE
12/1/2016,shot,gun,58,M,W,VA,TRUE,attack,Not fleeing,FALSE
13/01/16,shot,gun,29,M,W,TN,FALSE,other,Foot,TRUE
13/01/16,shot,gun,60,M,W,WA,TRUE,attack,Not fleeing,FALSE
14/01/16,shot,gun,40,M,W,IL,TRUE,attack,Not fleeing,FALSE
14/01/16,shot,knife,39,M,H,CA,FALSE,other,Not fleeing,FALSE
15/01/16,shot,gun,26,M,W,WV,FALSE,attack,Not fleeing,FALSE
15/01/16,shot,gun,24,M,B,MI,FALSE,attack,Not fleeing,FALSE
16/01/16,shot,toy weapon,34,M,H,CA,FALSE,other,Foot,FALSE
16/01/16,shot,gun,27,M,W,TX,FALSE,attack,Foot,FALSE
16/01/16,shot,toy weapon,44,M,W,OR,FALSE,other,Not fleeing,FALSE
16/01/16,shot,unarmed,25,F,W,CA,FALSE,other,Car,FALSE
16/01/16,shot,vehicle,55,M,W,WV,FALSE,other,Car,FALSE
16/01/16,shot,gun,19,M,B,FL,FALSE,attack,Foot,FALSE
17/01/16,shot,gun,52,M,B,MO,FALSE,attack,Not fleeing,FALSE
17/01/16,shot and Tasered,knife,24,M,H,CA,FALSE,other,Not fleeing,FALSE
17/01/16,shot and Tasered,gun,38,M,W,AL,FALSE,other,Not fleeing,FALSE
17/01/16,shot,gun,31,M,W,UT,FALSE,attack,Foot,TRUE
17/01/16,shot,unarmed,26,M,W,AZ,FALSE,other,Not fleeing,TRUE
18/01/16,shot,gun,33,M,W,AZ,TRUE,attack,Not fleeing,FALSE
18/01/16,shot,toy weapon,28,M,W,FL,FALSE,other,Not fleeing,FALSE
18/01/16,shot,knife,27,M,W,OR,FALSE,other,Foot,FALSE
18/01/16,shot,gun,39,M,W,AZ,TRUE,attack,Not fleeing,FALSE
18/01/16,shot,garden tool,29,M,W,CA,TRUE,other,Not fleeing,TRUE
19/01/16,shot,gun,36,M,W,TX,FALSE,attack,Car,FALSE
19/01/16,shot,knife,55,M,W,NC,TRUE,other,Not fleeing,FALSE
19/01/16,shot,gun,28,M,W,GA,FALSE,attack,Not fleeing,FALSE
20/01/16,shot,gun,40,M,B,LA,FALSE,attack,Not fleeing,FALSE
20/01/16,shot,gun,33,M,W,AL,FALSE,other,Foot,TRUE
20/01/16,shot,knife,37,M,W,TX,FALSE,other,Other,FALSE
21/01/16,shot,gun,39,M,B,OK,TRUE,attack,Car,FALSE
23/01/16,shot,toy weapon,43,M,W,AL,FALSE,other,Not fleeing,TRUE
25/01/16,shot and Tasered,knife,38,M,H,NV,TRUE,other,Not fleeing,FALSE
26/01/16,shot,gun,55,M,W,OR,FALSE,other,Not fleeing,FALSE
27/01/16,shot,gun,52,M,W,AR,FALSE,attack,Not fleeing,FALSE
27/01/16,shot,gun,32,M,B,TN,FALSE,attack,Other,TRUE
27/01/16,shot,gun,31,M,H,NM,FALSE,attack,Not fleeing,FALSE
27/01/16,shot,knife,27,M,W,SC,FALSE,other,Not fleeing,FALSE
27/01/16,shot,toy weapon,40,M,A,TN,TRUE,other,Not fleeing,FALSE
27/01/16,shot,vehicle,31,F,B,MI,TRUE,other,Car,FALSE
27/01/16,shot,gun,30,M,W,TX,FALSE,attack,Car,FALSE
27/01/16,shot,gun,26,M,H,GA,FALSE,attack,Car,FALSE
